key,run,cell,exp_stored,logp_stored,target,genotype,depth,phase,cycle,des,exp_hi,drift,tail,logP,n_eff,max_eff,n_active,vs_gaussian,vs_gn,verdict
a1p41_b1p41|output/experiments/B30_c30_a1p41_b1p41/20260709-202208_p64_i300|41|0.5230145,output/experiments/B30_c30_a1p41_b1p41/20260709-202208_p64_i300,41,0.5230145356931586,-6.853407897017599,a1p41_b1p41,B30,3,C,c1,"[3.0, 5.99991429101944, 17.99948069112516, 3.810980064406497]",0.5225305474964378,-0.00048398819672079707,4.198719661190484e-20,-6.84779971269119,17.99948069112516,5.99991429101944,3.0,-0.4370294525035622,-0.47539345250356224,valid
a1p41_b1p41|output/experiments/B30_c30_a1p41_b1p41/20260708-061443_p64_i300|17|0.5238968,output/experiments/B30_c30_a1p41_b1p41/20260708-061443_p64_i300,17,0.5238967688124824,-8.398678481134471,a1p41_b1p41,B30,3,C,c0,"[3.0, 5.999918090474984, 17.999511872973827, 3.805277189211612]",0.5240057528342335,0.00010898402175107957,4.126677755098833e-20,-8.391492081434652,17.999511872973827,5.999918090474984,3.0,-0.4355542471657665,-0.4739182471657666,valid
a1p41_b1p41|output/experiments/B30_c30_a1p41_b1p41/20260709-202208_p64_i300|2|0.5247395,output/experiments/B30_c30_a1p41_b1p41/20260709-202208_p64_i300,2,0.5247394673716589,-8.253670678255126,a1p41_b1p41,B30,3,C,c1,"[3.0, 5.999910300614823, 17.999482413499532, 3.7942264234389516]",0.5248510726244769,0.00011160525281805889,4.140949091407834e-20,-8.24732391040719,17.999482413499532,5.999910300614823,3.0,-0.434708927375523,-0.4730729273755231,valid
a1p41_b1p41|output/experiments/B30_c30_a1p41_b1p41/20260709-202216_p64_i300|41|0.5255681,output/experiments/B30_c30_a1p41_b1p41/20260709-202216_p64_i300,41,0.5255680651322049,-8.489896808288476,a1p41_b1p41,B30,3,C,c1,"[3.0, 5.9999132163196895, 17.999519726962085, 3.7745677732457157]",0.5268502789602632,0.0012822138280582651,2.3784023484916923e-20,-8.481281100635766,17.999519726962085,5.9999132163196895,3.0,-0.4327097210397368,-0.4710737210397369,valid
a1p41_b1p41|output/experiments/B30_c30_a1p41_b1p41/20260708-060736_p64_i300|25|0.5270488,output/experiments/B30_c30_a1p41_b1p41/20260708-060736_p64_i300,25,0.5270487897696486,-8.249617646478493,a1p41_b1p41,B30,3,C,c0,"[3.0, 5.999910741750523, 17.999474244505233, 3.806928390376479]",0.526597451758241,-0.0004513380114076204,1.9444090819588217e-20,-8.244181164617963,17.999474244505233,5.999910741750523,3.0,-0.43296254824175895,-0.471326548241759,valid
a1p41_b1p41|output/experiments/B30_c30_a1p41_b1p41/20260708-062904_p64_i300|9|0.5271727,output/experiments/B30_c30_a1p41_b1p41/20260708-062904_p64_i300,9,0.5271726731724731,-8.380610616771866,a1p41_b1p41,B30,3,C,c0,"[3.0, 5.9999182306709695, 17.99951434237514, 3.8136503032584237]",0.5273162540562095,0.0001435808837364494,1.0870826413235398e-20,-8.373920877616056,17.99951434237514,5.9999182306709695,3.0,-0.43224374594379045,-0.4706077459437905,valid
a1p41_b1p41|output/experiments/B30_c30_a1p41_b1p41/20260708-062153_p64_i300|17|0.5279236,output/experiments/B30_c30_a1p41_b1p41/20260708-062153_p64_i300,17,0.527923570729428,-8.27228576346889,a1p41_b1p41,B30,3,C,c0,"[3.0, 5.999915116173347, 17.99949343257477, 3.792876205042935]",0.5288419591876877,0.0009183884582597557,2.4210573716313313e-20,-8.266262184194325,17.99949343257477,5.999915116173347,3.0,-0.43071804081231224,-0.4690820408123123,valid
a1p41_b1p41|output/experiments/B30_c30_a1p41_b1p41/20260708-053853_p64_i300|64|0.5279250,output/experiments/B30_c30_a1p41_b1p41/20260708-053853_p64_i300,64,0.5279250141018254,-5.575435713499905,a1p41_b1p41,B30,3,C,c0,"[3.0, 5.999868802224535, 17.999306901360306, 3.752801409172502]",0.528655594776888,0.0007305806750625976,1.1835087899236538e-20,-5.569303110406421,17.999306901360306,5.999868802224535,3.0,-0.430904405223112,-0.4692684052231121,valid
a1p41_b1p41|output/experiments/B30_c30_a1p41_b1p41/20260708-055314_p64_i300|1|0.5282554,output/experiments/B30_c30_a1p41_b1p41/20260708-055314_p64_i300,1,0.5282553718779583,-8.495796015186468,a1p41_b1p41,B30,3,C,c0,"[3.0, 5.999919320828692, 17.999522464306867, 3.8147233658160626]",0.5277502708931704,-0.000505100984787954,1.3649067924075088e-19,-8.488826651142919,17.999522464306867,5.999919320828692,3.0,-0.4318097291068296,-0.47017372910682964,valid
a1p41_b1p41|output/experiments/B30_c30_a1p41_b1p41/20260709-202208_p64_i300|62|0.5288449,output/experiments/B30_c30_a1p41_b1p41/20260709-202208_p64_i300,62,0.5288448528192735,-7.1295433618184205,a1p41_b1p41,B30,3,C,c1,"[3.0, 5.999917769043951, 18.98574840636734, 3.800403918805822]",0.5279323382234913,-0.0009125145957822323,9.994545095335004e-21,-7.117680185533276,18.985748406367335,5.999917769043951,3.0,-0.4316276617765087,-0.46999166177650875,valid
a1p41_b1p41|output/experiments/B30_c30_a1p41_b1p41/20260709-145808_p64_i4000|8005|0.5288919,output/experiments/B30_c30_a1p41_b1p41/20260709-145808_p64_i4000,8005,0.5288918674046207,-4.591122504869603,a1p41_b1p41,B30,3,B,c1,"[3.0, 5.999868802221589, 17.99930689966419, 3.7514421534705438]",0.5288920470914018,1.7968678112101344e-07,1.187339363751397e-20,-4.5911225030121114,17.99930689966419,5.999868802221589,3.0,-0.43066795290859816,-0.4690319529085982,valid
a1p41_b1p41|output/experiments/B30_c30_a1p41_b1p41/20260708-053853_p64_i300|9|0.5291594,output/experiments/B30_c30_a1p41_b1p41/20260708-053853_p64_i300,9,0.5291594277409236,-5.690504372097049,a1p41_b1p41,B30,3,C,c0,"[3.0, 5.999870914090275, 17.99931508320075, 3.7508330732802513]",0.5303390024418951,0.0011795747009715196,1.7762402515223577e-20,-5.684122236199473,17.99931508320075,5.999870914090275,3.0,-0.42922099755810483,-0.4675849975581049,valid
a1p41_b1p41|output/experiments/B30_c30_a1p41_b1p41/20260709-202216_p64_i300|32|0.5312437,output/experiments/B30_c30_a1p41_b1p41/20260709-202216_p64_i300,32,0.5312437009990549,-8.114982827399428,a1p41_b1p41,B30,3,C,c1,"[3.0, 5.9999113122554535, 17.999480642845715, 3.80066802319409]",0.5309255269103235,-0.000318174088731471,4.569928968503566e-20,-8.107203706300806,17.999480642845715,5.9999113122554535,3.0,-0.4286344730896765,-0.46699847308967657,valid
a1p41_b1p41|output/experiments/B30_c30_a1p41_b1p41/20260708-053853_p64_i300|1|0.5328315,output/experiments/B30_c30_a1p41_b1p41/20260708-053853_p64_i300,1,0.5328314591439989,-4.681018494356797,a1p41_b1p41,B30,3,C,c0,"[3.0, 5.999833283099083, 17.999154846675722, 3.7378450226243185]",0.5343070109345266,0.0014755517905277182,1.3050841377490485e-20,-4.674674788195539,17.999154846675722,5.999833283099083,3.0,-0.4252529890654734,-0.46361698906547344,valid
a1p41_b1p41|output/experiments/B30_c30_a1p41_b1p41/20260708-060025_p64_i300|9|0.5333349,output/experiments/B30_c30_a1p41_b1p41/20260708-060025_p64_i300,9,0.5333349468574485,-8.491461366211826,a1p41_b1p41,B30,3,C,c0,"[3.0, 5.999916195021769, 17.99950475413507, 3.819313628997717]",0.5328581924237997,-0.0004767544336488072,2.1035991478678153e-19,-8.486997310530507,17.99950475413507,5.999916195021769,3.0,-0.42670180757620024,-0.4650658075762003,valid
a1p41_b1p41|output/experiments/B30_c30_a1p41_b1p41/20260709-202216_p64_i300|11|0.5361858,output/experiments/B30_c30_a1p41_b1p41/20260709-202216_p64_i300,11,0.536185786055295,-9.518190710639356,a1p41_b1p41,B30,3,C,c1,"[3.0, 5.999908907586125, 17.99946277579768, 3.781496301859388]",0.537742249858942,0.0015564638036470457,4.0926249713924094e-21,-9.513283151825206,17.99946277579768,5.999908907586125,3.0,-0.42181775014105793,-0.460181750141058,valid
