group,design,depth,exp_O,vs_gaussian,Nc_before,Nc_after,prob_before,prob_after,prob_gain,sqdb_before,sqdb_after,negvol_before,negvol_after,han_valid,after_source,provenance
B30_c30_a1p00_b1p41,B30,3,0.7451475009250044,-0.2548524990749956,13,9,1.0032573063546398e-15,2.6734207805417126e-05,23.956875086736677,5.12323676491274,12.00299930860561,3.874513324087568,2.5902237513328292,True,architecture_rule,output_oldold/experiments/B30_c30_a1p00_b1p41/20260221-182208_p64_i2500#64
B30_c30_a1p00_b1p41,B30,3,1.108867519339944,0.1088675193399439,0,0,0.9516233720642995,1.0,1.0307373755609694,11.951130433271281,0.0,0.9044800083478617,0.9044800083478617,True,architecture_rule,experiments/B30_c30_a1p00_b1p41/20260221-175753_p64_i2500#19
B30_c30_a1p00_b1p41,B30,3,1.108867519339944,0.1088675193399439,0,0,0.9516233720642995,1.0,1.0307373755609694,11.951130433271281,0.0,0.9044800083478617,0.9044800083478617,True,architecture_rule,output_old/experiments/B30_c30_a1p00_b1p41/20260221-175753_p64_i2500#19
B30_c30_a1p00_b1p41,B30,3,1.108867519339944,0.1088675193399439,0,0,0.9516233720642995,1.0,1.0307373755609694,11.951130433271281,0.0,0.9044800083478617,0.9044800083478617,True,architecture_rule,output_oldold/experiments/B30_c30_a1p00_b1p41/20260221-175753_p64_i2500#19
B30_c30_a1p00_b1p41,B30,3,1.112000714255338,0.112000714255338,0,0,0.978931035029474,1.0,1.0042489904824012,11.904140637443636,0.0,0.9040527541558505,0.9040527541558505,True,architecture_rule,experiments/B30_c30_a1p00_b1p41/20260221-175753_p64_i2500#18
B30_c30_a1p00_b1p41,B30,3,1.112000714255338,0.112000714255338,0,0,0.978931035029474,1.0,1.0042489904824012,11.904140637443636,0.0,0.9040527541558505,0.9040527541558505,True,architecture_rule,output_old/experiments/B30_c30_a1p00_b1p41/20260221-175753_p64_i2500#18
B30_c30_a1p00_b1p41,B30,3,1.112000714255338,0.112000714255338,0,0,0.978931035029474,1.0,1.0042489904824012,11.904140637443636,0.0,0.9040527541558505,0.9040527541558505,True,architecture_rule,output_oldold/experiments/B30_c30_a1p00_b1p41/20260221-175753_p64_i2500#18
B30_c30_a1p41_b1p41,B30,3,0.6936027465507556,-0.2659571389618801,13,9,3.892043441880952e-16,1.8292005500397972e-05,13.910374448912348,4.93300070116342,11.835160661377435,3.746866786250026,2.5102347671762546,True,architecture_rule,output_old/experiments/B30_c30_a1p41_b1p41/20260224-095158_p64_i2500#2051
B30_c30_a1p41_b1p41,B30,3,0.6936027465507556,-0.2659571389618801,13,9,3.892043441880952e-16,1.8292005500397972e-05,13.910374448912348,4.93300070116342,11.835160661377435,3.746866786250026,2.5102347671762546,True,architecture_rule,output_oldold/experiments/B30_c30_a1p41_b1p41/20260224-095158_p64_i2500#2051
B30_c30_a1p41_b1p41,B30,3,0.6936027465507556,-0.2659571389618801,13,9,3.892043441880952e-16,1.8292005500397972e-05,13.910374448912348,4.93300070116342,11.835160661377435,3.746866786250026,2.5102347671762546,True,architecture_rule,output_old/experiments/B30_c30_a1p41_b1p41/20260224-103500_p64_i2500#2052
B30_c30_a1p41_b1p41,B30,3,0.6936027465507556,-0.2659571389618801,13,9,3.892043441880952e-16,1.8292005500397972e-05,13.910374448912348,4.93300070116342,11.835160661377435,3.746866786250026,2.5102347671762546,True,architecture_rule,output_oldold/experiments/B30_c30_a1p41_b1p41/20260224-103500_p64_i2500#2052
B30_c30_a1p41_b1p41,B30,3,0.6936027465507556,-0.2659571389618801,13,9,3.892043441880952e-16,1.8292005500397972e-05,13.910374448912348,4.93300070116342,11.835160661377435,3.746866786250026,2.5102347671762546,True,architecture_rule,experiments/B30_c30_a1p41_b1p41/20260224-103500_p64_i2500#2053
B30_c30_a1p41_b1p41,B30,3,0.6936027465507556,-0.2659571389618801,13,9,3.892043441880952e-16,1.8292005500397972e-05,13.910374448912348,4.93300070116342,11.835160661377435,3.746866786250026,2.5102347671762546,True,architecture_rule,experiments/B30_c30_a1p41_b1p41/20260224-103500_p64_i2500#2052
B30_c30_a1p41_b1p41,B30,3,0.6936027465507556,-0.2659571389618801,13,9,3.892043441880952e-16,1.8292005500397972e-05,13.910374448912348,4.93300070116342,11.835160661377435,3.746866786250026,2.5102347671762546,True,architecture_rule,output_oldold/experiments/B30_c30_a1p41_b1p41/20260224-103500_p64_i2500#2053
B30_c30_a1p41_b1p41,B30,3,0.6936027465507556,-0.2659571389618801,13,9,3.892043441880952e-16,1.8292005500397972e-05,13.910374448912348,4.93300070116342,11.835160661377435,3.746866786250026,2.5102347671762546,True,architecture_rule,experiments/B30_c30_a1p41_b1p41/20260224-095158_p64_i2500#2051
B30_c30_a1p41_b1p41,B30,3,0.9167408826356824,-0.0428190028769531,11,5,1.0579391949214337e-07,0.0025856495808428024,0.7069619265384269,7.07953486554173,10.338593794692843,3.988658140135076,3.524680296804245,True,architecture_rule,experiments/B30_c30_a1p41_b1p41/20260224-095158_p64_i2500#800
B30_c30_a1p41_b1p41,B30,3,0.9167408826356824,-0.0428190028769531,11,5,1.0579391949214337e-07,0.0025856495808428024,0.7069619265384269,7.07953486554173,10.338593794692843,3.988658140135076,3.524680296804245,True,architecture_rule,experiments/B30_c30_a1p41_b1p41/20260224-103500_p64_i2500#803
B30_c30_a1p41_b1p41,B30,3,0.9167408826356824,-0.0428190028769531,11,5,1.0579391949214337e-07,0.0025856495808428024,0.7069619265384269,7.07953486554173,10.338593794692843,3.988658140135076,3.524680296804245,True,architecture_rule,experiments/B30_c30_a1p41_b1p41/20260224-103500_p64_i2500#800
B30_c30_a1p41_b1p41,B30,3,0.9167408826356824,-0.0428190028769531,11,5,1.0579391949214337e-07,0.0025856495808428024,0.7069619265384269,7.07953486554173,10.338593794692843,3.988658140135076,3.524680296804245,True,architecture_rule,output_old/experiments/B30_c30_a1p41_b1p41/20260224-095158_p64_i2500#800
B30_c30_a1p41_b1p41,B30,3,0.9167408826356824,-0.0428190028769531,11,5,1.0579391949214337e-07,0.0025856495808428024,0.7069619265384269,7.07953486554173,10.338593794692843,3.988658140135076,3.524680296804245,True,architecture_rule,output_oldold/experiments/B30_c30_a1p41_b1p41/20260224-103500_p64_i2500#803
B30_c30_a1p41_b1p41,B30,3,0.9167408826356824,-0.0428190028769531,11,5,1.0579391949214337e-07,0.0025856495808428024,0.7069619265384269,7.07953486554173,10.338593794692843,3.988658140135076,3.524680296804245,True,architecture_rule,output_old/experiments/B30_c30_a1p41_b1p41/20260224-103500_p64_i2500#800
B30_c30_a1p41_b1p41,B30,3,0.9167408826356824,-0.0428190028769531,11,5,1.0579391949214337e-07,0.0025856495808428024,0.7069619265384269,7.07953486554173,10.338593794692843,3.988658140135076,3.524680296804245,True,architecture_rule,output_oldold/experiments/B30_c30_a1p41_b1p41/20260224-103500_p64_i2500#800
B30_c30_a1p41_b1p41,B30,3,0.9167408826356824,-0.0428190028769531,11,5,1.0579391949214337e-07,0.0025856495808428024,0.7069619265384269,7.07953486554173,10.338593794692843,3.988658140135076,3.524680296804245,True,architecture_rule,output_old/experiments/B30_c30_a1p41_b1p41/20260224-103500_p64_i2500#803
B30_c30_a1p41_b1p41,B30,3,0.9167408826356824,-0.0428190028769531,11,5,1.0579391949214337e-07,0.0025856495808428024,0.7069619265384269,7.07953486554173,10.338593794692843,3.988658140135076,3.524680296804245,True,architecture_rule,output_oldold/experiments/B30_c30_a1p41_b1p41/20260224-095158_p64_i2500#800
B30_c30_a1p41_b1p41,B30,3,0.93692063214693,-0.0226392533657056,11,5,1.5130192586039935e-07,0.0025481287833569277,0.6157490182274344,6.838438442114209,10.126794896565881,3.8482263561102146,3.4304180408992524,True,architecture_rule,experiments/B30_c30_a1p41_b1p41/20260224-095158_p64_i2500#801
B30_c30_a1p41_b1p41,B30,3,0.93692063214693,-0.0226392533657056,11,5,1.5130192586039935e-07,0.0025481287833569277,0.6157490182274344,6.838438442114209,10.126794896565881,3.8482263561102146,3.4304180408992524,True,architecture_rule,output_oldold/experiments/B30_c30_a1p41_b1p41/20260224-095158_p64_i2500#803
B30_c30_a1p41_b1p41,B30,3,0.93692063214693,-0.0226392533657056,11,5,1.5130192586039935e-07,0.0025481287833569277,0.6157490182274344,6.838438442114209,10.126794896565881,3.8482263561102146,3.4304180408992524,True,architecture_rule,output_oldold/experiments/B30_c30_a1p41_b1p41/20260224-095158_p64_i2500#801
B30_c30_a1p41_b1p41,B30,3,0.93692063214693,-0.0226392533657056,11,5,1.5130192586039935e-07,0.0025481287833569277,0.6157490182274344,6.838438442114209,10.126794896565881,3.8482263561102146,3.4304180408992524,True,architecture_rule,output_old/experiments/B30_c30_a1p41_b1p41/20260224-103500_p64_i2500#801
B30_c30_a1p41_b1p41,B30,3,0.93692063214693,-0.0226392533657056,11,5,1.5130192586039935e-07,0.0025481287833569277,0.6157490182274344,6.838438442114209,10.126794896565881,3.8482263561102146,3.4304180408992524,True,architecture_rule,experiments/B30_c30_a1p41_b1p41/20260224-095158_p64_i2500#803
B30_c30_a1p41_b1p41,B30,3,0.93692063214693,-0.0226392533657056,11,5,1.5130192586039935e-07,0.0025481287833569277,0.6157490182274344,6.838438442114209,10.126794896565881,3.8482263561102146,3.4304180408992524,True,architecture_rule,output_old/experiments/B30_c30_a1p41_b1p41/20260224-095158_p64_i2500#803
B30_c30_a1p41_b1p41,B30,3,0.93692063214693,-0.0226392533657056,11,5,1.5130192586039935e-07,0.0025481287833569277,0.6157490182274344,6.838438442114209,10.126794896565881,3.8482263561102146,3.4304180408992524,True,architecture_rule,output_old/experiments/B30_c30_a1p41_b1p41/20260224-095158_p64_i2500#801
B30_c30_a1p41_b1p41,B30,3,0.93692063214693,-0.0226392533657056,11,5,1.5130192586039935e-07,0.0025481287833569277,0.6157490182274344,6.838438442114209,10.126794896565881,3.8482263561102146,3.4304180408992524,True,architecture_rule,experiments/B30_c30_a1p41_b1p41/20260224-103500_p64_i2500#801
B30_c30_a1p41_b1p41,B30,3,0.93692063214693,-0.0226392533657056,11,5,1.5130192586039935e-07,0.0025481287833569277,0.6157490182274344,6.838438442114209,10.126794896565881,3.8482263561102146,3.4304180408992524,True,architecture_rule,output_oldold/experiments/B30_c30_a1p41_b1p41/20260224-103500_p64_i2500#801
B30_c30_a1p41_b1p41,B30,3,1.0040664426712858,0.04450655715865,11,5,5.904088933329859e-07,0.0021120083959159475,0.45833173164996754,6.378565714476697,9.578723488881293,3.381081570179812,2.90738817508992,True,architecture_rule,experiments/B30_c30_a1p41_b1p41/20260224-103500_p64_i2500#802
B30_c30_a1p41_b1p41,B30,3,1.0040664426712858,0.04450655715865,11,5,5.904088933329859e-07,0.0021120083959159475,0.45833173164996754,6.378565714476697,9.578723488881293,3.381081570179812,2.90738817508992,True,architecture_rule,output_oldold/experiments/B30_c30_a1p41_b1p41/20260224-095158_p64_i2500#802
B30_c30_a1p41_b1p41,B30,3,1.0040664426712858,0.04450655715865,11,5,5.904088933329859e-07,0.0021120083959159475,0.45833173164996754,6.378565714476697,9.578723488881293,3.381081570179812,2.90738817508992,True,architecture_rule,output_oldold/experiments/B30_c30_a1p41_b1p41/20260224-103500_p64_i2500#802
B30_c30_a1p41_b1p41,B30,3,1.0040664426712858,0.04450655715865,11,5,5.904088933329859e-07,0.0021120083959159475,0.45833173164996754,6.378565714476697,9.578723488881293,3.381081570179812,2.90738817508992,True,architecture_rule,experiments/B30_c30_a1p41_b1p41/20260224-095158_p64_i2500#802
